plz,ort,landkreis,latitude,longitude,fluvial,AEP,floodrisk
93101.0,Pfakofen,Landkreis Regensburg,48.87133632712448,12.197252579446534,"8,20%","0,000855213",Very Low
93164.0,Brunn,Landkreis Regensburg,49.10267930225051,11.90050274650128,"8,20%","0,000855213",Very Low
93164.0,Brunn,Landkreis Regensburg,49.078957089587234,11.93203552631231,"8,20%","0,000855213",Very Low
93164.0,Brunn,Landkreis Regensburg,49.05466714724747,11.899940273946292,"8,20%","0,000855213",Very Low
93164.0,Laaber,Landkreis Regensburg,49.08324702244538,11.897547485824246,"8,20%","0,000855213",Very Low
93164.0,Laaber,Landkreis Regensburg,49.042603056861104,11.931438789602504,"8,20%","0,000855213",Very Low
93164.0,Laaber,Landkreis Regensburg,49.07291697243883,11.934228516487028,"8,20%","0,000855213",Very Low
93179.0,Brennberg,Landkreis Regensburg,49.092905707787644,12.411842174635801,"8,20%","0,000855213",Very Low
93105.0,Tegernheim,Landkreis Regensburg,49.01760538415347,12.173229736010247,"8,20%","0,000855213",Very Low
93105.0,Tegernheim,Landkreis Regensburg,49.049794780284465,12.198405496577717,"8,20%","0,000855213",Very Low
83122.0,Samerberg,Landkreis Rosenheim,47.772212161099844,12.213273209711259,"8,20%","0,000855213",Very Low
83512.0,Wasserburg am Inn,Landkreis Rosenheim,48.06446917849138,12.215787404354552,"8,20%","0,000855213",Very Low
83512.0,Wasserburg am Inn,Landkreis Rosenheim,48.03909657201317,12.191209080915765,"8,20%","0,000855213",Very Low
83512.0,Wasserburg am Inn,Landkreis Rosenheim,48.05729795729795,12.238199903592742,"8,20%","0,000855213",Very Low
83512.0,Wasserburg am Inn,Landkreis Rosenheim,48.059158112236524,12.192656664144586,"8,20%","0,000855213",Very Low
83512.0,Wasserburg am Inn,Landkreis Rosenheim,48.05697134977401,12.179162684810086,"8,20%","0,000855213",Very Low
83080.0,Oberaudorf,Landkreis Rosenheim,47.637581888247475,12.09151091938481,"8,20%","0,000855213",Very Low
83080.0,Oberaudorf,Landkreis Rosenheim,47.64806857265292,12.155223675855993,"8,20%","0,000855213",Very Low
83533.0,Edling,Landkreis Rosenheim,48.084024982239725,12.106067205758936,"8,20%","0,000855213",Very Low
83533.0,Edling,Landkreis Rosenheim,48.07651461980548,12.120119233569172,"8,20%","0,000855213",Very Low
83139.0,Söchtenau,Landkreis Rosenheim,47.954775202924964,12.228426419917465,"8,20%","0,000855213",Very Low
83131.0,Nußdorf am Inn,Landkreis Rosenheim,47.706765063428605,12.166947009873569,"8,20%","0,000855213",Very Low
83543.0,Rott am Inn,Landkreis Rosenheim,48.00496612905021,12.108103943116056,"8,20%","0,000855213",Very Low
83543.0,Rott am Inn,Landkreis Rosenheim,47.99947478673602,12.100846021084287,"8,20%","0,000855213",Very Low
83233.0,Bernau am Chiemsee,Landkreis Rosenheim,47.82243644423684,12.338868989986214,"8,20%","0,000855213",Very Low
83233.0,Bernau am Chiemsee,Landkreis Rosenheim,47.82208312780486,12.383744984116358,"8,20%","0,000855213",Very Low
83233.0,Bernau am Chiemsee,Landkreis Rosenheim,47.81148872709451,12.354203097185163,"8,20%","0,000855213",Very Low
83137.0,Schonstett,Landkreis Rosenheim,47.98747215603439,12.230820342572805,"8,20%","0,000855213",Very Low
83547.0,Babensham,Landkreis Rosenheim,48.08183525482067,12.260280624155248,"8,20%","0,000855213",Very Low
83059.0,Kolbermoor,Landkreis Rosenheim,47.83074012079544,12.064191421401855,"8,20%","0,000855213",Very Low
83059.0,Kolbermoor,Landkreis Rosenheim,47.834850255118624,12.059715091780868,"8,20%","0,000855213",Very Low
83059.0,Kolbermoor,Landkreis Rosenheim,47.846200379613585,12.042210165432294,"8,20%","0,000855213",Very Low
83059.0,Kolbermoor,Landkreis Rosenheim,47.86193612245006,12.042185749788631,"8,20%","0,000855213",Very Low
83059.0,Kolbermoor,Landkreis Rosenheim,47.86410887437592,12.064778752391907,"8,20%","0,000855213",Very Low
83059.0,Kolbermoor,Landkreis Rosenheim,47.82427911347414,12.033868643174593,"8,20%","0,000855213",Very Low
83059.0,Kolbermoor,Landkreis Rosenheim,47.85032164673055,12.05163176453045,"8,20%","0,000855213",Very Low
83115.0,Neubeuern,Landkreis Rosenheim,47.78670071183178,12.133317743930219,"8,20%","0,000855213",Very Low
83115.0,Neubeuern,Landkreis Rosenheim,47.76786017635945,12.169720976239695,"8,20%","0,000855213",Very Low
83125.0,Eggstätt,Landkreis Rosenheim,47.91291998386276,12.368041133380244,"8,20%","0,000855213",Very Low
83556.0,Griesstätt,Landkreis Rosenheim,47.9926422898972,12.215732694587206,"8,20%","0,000855213",Very Low
83088.0,Kiefersfelden,Landkreis Rosenheim,47.615920850427955,12.086042179254855,"8,20%","0,000855213",Very Low
83088.0,Kiefersfelden,Landkreis Rosenheim,47.637077951956535,12.070302955113732,"8,20%","0,000855213",Very Low
83088.0,Kiefersfelden,Landkreis Rosenheim,47.63392650723942,12.086923556343878,"8,20%","0,000855213",Very Low
83129.0,Höslwang,Landkreis Rosenheim,47.94738792732037,12.326286281809509,"8,20%","0,000855213",Very Low
83561.0,Ramerberg,Landkreis Rosenheim,48.01496147137091,12.128146009352289,"8,20%","0,000855213",Very Low
83101.0,Rohrdorf,Landkreis Rosenheim,47.810277409134095,12.20903040241691,"8,20%","0,000855213",Very Low
83101.0,Rohrdorf,Landkreis Rosenheim,47.813380040613616,12.147592602880458,"8,20%","0,000855213",Very Low
93087.0,Alteglofsheim,Landkreis Regensburg,48.90973418571562,12.217971548540538,"8,20%","0,000855213",Very Low
93095.0,Hagelstadt,Landkreis Regensburg,48.88555605544065,12.206754162511857,"8,20%","0,000855213",Very Low
93073.0,Neutraubling,Landkreis Regensburg,48.99681337765913,12.199042076660579,"8,20%","0,000855213",Very Low
93073.0,Neutraubling,Landkreis Regensburg,48.97585391111044,12.19069228843405,"8,20%","0,000855213",Very Low
93073.0,Neutraubling,Landkreis Regensburg,48.986540160866625,12.224035118189928,"8,20%","0,000855213",Very Low
93073.0,Neutraubling,Landkreis Regensburg,48.98417295568744,12.219984189667034,"8,20%","0,000855213",Very Low
93073.0,Neutraubling,Landkreis Regensburg,48.99009485308044,12.229056339312352,"8,20%","0,000855213",Very Low
93090.0,Bach an der Donau,Landkreis Regensburg,49.02792498967,12.284022985212252,"8,20%","0,000855213",Very Low
93098.0,Mintraching,Landkreis Regensburg,48.92196711410064,12.288531708105,"8,20%","0,000855213",Very Low
93098.0,Mintraching,Landkreis Regensburg,48.9565474024193,12.25954694703279,"8,20%","0,000855213",Very Low
93096.0,Köfering,Landkreis Regensburg,48.944546835339125,12.186830272215449,"8,20%","0,000855213",Very Low
93104.0,Riekofen,Landkreis Regensburg,48.921917478729725,12.318368146911032,"8,20%","0,000855213",Very Low
93104.0,Sünching,Landkreis Regensburg,48.93089692243521,12.31303980784251,"8,20%","0,000855213",Very Low
93138.0,Lappersdorf,Landkreis Regensburg,49.07303978593594,12.085888948185746,"8,20%","0,000855213",Very Low
93138.0,Lappersdorf,Landkreis Regensburg,49.04075352910898,12.066625801525038,"8,20%","0,000855213",Very Low
93138.0,Lappersdorf,Landkreis Regensburg,49.07336367899776,12.037572534853917,"8,20%","0,000855213",Very Low
93138.0,Lappersdorf,Landkreis Regensburg,49.053622582873295,12.065283888631527,"8,20%","0,000855213",Very Low
93138.0,Lappersdorf,Landkreis Regensburg,49.09708519059138,12.020733850991364,"8,20%","0,000855213",Very Low
93173.0,Wenzenbach,Landkreis Regensburg,49.05231043434575,12.172779746125967,"8,20%","0,000855213",Very Low
93173.0,Wenzenbach,Landkreis Regensburg,49.09247852842736,12.156831703321476,"8,20%","0,000855213",Very Low
93173.0,Wenzenbach,Landkreis Regensburg,49.05409805667758,12.181831084851977,"8,20%","0,000855213",Very Low
93197.0,Zeitlarn,Landkreis Regensburg,49.09272742951702,12.15092397868305,"8,20%","0,000855213",Very Low
93197.0,Zeitlarn,Landkreis Regensburg,49.08989619362627,12.150611815001195,"8,20%","0,000855213",Very Low
93099.0,Mötzing,Landkreis Regensburg,48.91471522155206,12.40321935467388,"8,20%","0,000855213",Very Low
93107.0,Thalmassing,Landkreis Regensburg,48.887110863388465,12.13595180185548,"8,20%","0,000855213",Very Low
93188.0,Pielenhofen,Landkreis Regensburg,49.079282635287896,11.9552043654284,"8,20%","0,000855213",Very Low
93089.0,Aufhausen,Landkreis Regensburg,48.87591198470883,12.267981055000172,"8,20%","0,000855213",Very Low
93102.0,Pfatter,Landkreis Regensburg,48.95092849066267,12.434449361241589,"8,20%","0,000855213",Very Low
93180.0,Deuerling,Landkreis Regensburg,49.03041150571704,11.889395816389028,"8,20%","0,000855213",Very Low
93195.0,Duggendorf,Landkreis Regensburg,49.11037464592051,11.992937074502963,"8,20%","0,000855213",Very Low
93195.0,Wolfsegg,Landkreis Regensburg,49.11541753766702,11.960852200526258,"8,20%","0,000855213",Very Low
93080.0,Pentling,Landkreis Regensburg,48.947233625986094,12.050954913740926,"8,20%","0,000855213",Very Low
93080.0,Pentling,Landkreis Regensburg,48.96054470911415,12.087147511443638,"8,20%","0,000855213",Very Low
93092.0,Barbing,Landkreis Regensburg,48.98679886483134,12.272496316536381,"8,20%","0,000855213",Very Low
93092.0,Barbing,Landkreis Regensburg,48.99937845463585,12.315177621197531,"8,20%","0,000855213",Very Low
83254.0,Breitbrunn am Chiemsee,Landkreis Rosenheim,47.90275151405017,12.372455699057246,"8,20%","0,000855213",Very Low
83071.0,Stephanskirchen,Landkreis Rosenheim,47.84413606813275,12.161282617182204,"8,20%","0,000855213",Very Low
83071.0,Stephanskirchen,Landkreis Rosenheim,47.86704783336558,12.224554075852872,"8,20%","0,000855213",Very Low
83071.0,Stephanskirchen,Landkreis Rosenheim,47.873125492456744,12.192854642683415,"8,20%","0,000855213",Very Low
83071.0,Stephanskirchen,Landkreis Rosenheim,47.857036970018136,12.149055252755034,"8,20%","0,000855213",Very Low
83123.0,Amerang,Landkreis Rosenheim,48.020018041416265,12.298552370374912,"8,20%","0,000855213",Very Low
83128.0,Halfing,Landkreis Rosenheim,47.933297764517405,12.283225195911688,"8,20%","0,000855213",Very Low
83134.0,Prutting,Landkreis Rosenheim,47.89442801214187,12.197122012214125,"8,20%","0,000855213",Very Low
83544.0,Albaching,Landkreis Rosenheim,48.12013245830384,12.136926319116986,"8,20%","0,000855213",Very Low
83564.0,Soyen,Landkreis Rosenheim,48.12512160016979,12.2216291078668,"8,20%","0,000855213",Very Low
83109.0,Großkarolinenfeld,Landkreis Rosenheim,47.89276113369837,12.073016880747554,"8,20%","0,000855213",Very Low
83109.0,Großkarolinenfeld,Landkreis Rosenheim,47.8735689615672,12.089835124028605,"8,20%","0,000855213",Very Low
83109.0,Großkarolinenfeld,Landkreis Rosenheim,47.87490405248912,12.096908293506862,"8,20%","0,000855213",Very Low
83253.0,Rimsting,Landkreis Rosenheim,47.870159328094346,12.317675553768252,"8,20%","0,000855213",Very Low
83253.0,Rimsting,Landkreis Rosenheim,47.89110500985113,12.360849260016993,"8,20%","0,000855213",Very Low
83549.0,Eiselfing,Landkreis Rosenheim,48.04618358480725,12.292462382760304,"8,20%","0,000855213",Very Low
83569.0,Vogtareuth,Landkreis Rosenheim,47.92759315479924,12.157818042986971,"8,20%","0,000855213",Very Low
83064.0,Raubling,Landkreis Rosenheim,47.795294714690435,12.092260307715087,"8,20%","0,000855213",Very Low
83064.0,Raubling,Landkreis Rosenheim,47.810997725845745,12.071117717880888,"8,20%","0,000855213",Very Low
83064.0,Raubling,Landkreis Rosenheim,47.74356542294202,12.0660650874429,"8,20%","0,000855213",Very Low
83064.0,Raubling,Landkreis Rosenheim,47.815164609541476,12.113022568112843,"8,20%","0,000855213",Very Low
83064.0,Raubling,Landkreis Rosenheim,47.80634810384044,12.122782549160112,"8,20%","0,000855213",Very Low
83229.0,Aschau im Chiemgau,Landkreis Rosenheim,47.69134318017916,12.292083078018132,"8,20%","0,000855213",Very Low
83229.0,Aschau im Chiemgau,Landkreis Rosenheim,47.79184263909768,12.31798391741596,"8,20%","0,000855213",Very Low
83135.0,Schechen,Landkreis Rosenheim,47.95342799671287,12.137485536807818,"8,20%","0,000855213",Very Low
83135.0,Schechen,Landkreis Rosenheim,47.90628059238382,12.122669902321446,"8,20%","0,000855213",Very Low
93359.0,Wildenberg,Landkreis Kelheim,48.736901518018406,11.942157163423621,"8,10%","0,000844335",Very Low
93346.0,Ihrlerstein,Landkreis Kelheim,48.95082655942716,11.863345552131978,"8,10%","0,000844335",Very Low
93346.0,Ihrlerstein,Landkreis Kelheim,48.94924834763221,11.831692101519005,"8,10%","0,000844335",Very Low
93351.0,Painten,Landkreis Kelheim,49.001010605723394,11.81145039118106,"8,10%","0,000844335",Very Low
93354.0,Biburg,Landkreis Kelheim,48.79380153615985,11.864444268172482,"8,10%","0,000844335",Very Low
93354.0,Biburg,Landkreis Kelheim,48.76654900126263,11.843234146675671,"8,10%","0,000844335",Very Low
93354.0,Siegenburg,Landkreis Kelheim,48.79716260692929,11.847023255180481,"8,10%","0,000844335",Very Low
93354.0,Siegenburg,Landkreis Kelheim,48.78200690729636,11.833168317831591,"8,10%","0,000844335",Very Low
93342.0,Saal a.d.Donau,Landkreis Kelheim,48.834048615490694,11.926246348998964,"8,10%","0,000844335",Very Low
93342.0,Saal a.d.Donau,Landkreis Kelheim,48.89577323602317,11.922997708251321,"8,10%","0,000844335",Very Low
93352.0,Rohr i.NB,Landkreis Kelheim,48.7922238715595,11.930231856356066,"8,10%","0,000844335",Very Low
93358.0,Train,Landkreis Kelheim,48.72429354507267,11.797439845166611,"8,10%","0,000844335",Very Low
93326.0,Abensberg,Landkreis Kelheim,48.844289378766504,11.80992784739857,"8,10%","0,000844335",Very Low
93326.0,Abensberg,Landkreis Kelheim,48.8482577143946,11.888209492540616,"8,10%","0,000844335",Very Low
93326.0,Abensberg,Landkreis Kelheim,48.87739778721707,11.838075186116303,"8,10%","0,000844335",Very Low
93326.0,Abensberg,Landkreis Kelheim,48.77704955632059,11.881697204104949,"8,10%","0,000844335",Very Low
93326.0,Abensberg,Landkreis Kelheim,48.85074127362282,11.873790739541437,"8,10%","0,000844335",Very Low
93345.0,Hausen,Landkreis Kelheim,48.86737467388121,12.012413413374109,"8,10%","0,000844335",Very Low
93356.0,Teugn,Landkreis Kelheim,48.90005436511583,12.000943478883288,"8,10%","0,000844335",Very Low
84094.0,Elsendorf,Landkreis Kelheim,48.68272827645519,11.849481298315105,"8,10%","0,000844335",Very Low
84048.0,Mainburg,Landkreis Kelheim,48.623435839738825,11.815802487359749,"8,10%","0,000844335",Very Low
84048.0,Mainburg,Landkreis Kelheim,48.628425241327754,11.816973393779268,"8,10%","0,000844335",Very Low
84048.0,Mainburg,Landkreis Kelheim,48.61261454102352,11.758960144151265,"8,10%","0,000844335",Very Low
84048.0,Mainburg,Landkreis Kelheim,48.644016209623736,11.779393357329836,"8,10%","0,000844335",Very Low
84048.0,Mainburg,Landkreis Kelheim,48.62785806763248,11.77665957334251,"8,10%","0,000844335",Very Low
84048.0,Mainburg,Landkreis Kelheim,48.684609273097614,11.781339131661152,"8,10%","0,000844335",Very Low
84106.0,Volkenschwand,Landkreis Kelheim,48.61486558202068,11.891260618041269,"8,10%","0,000844335",Very Low
84089.0,Aiglsbach,Landkreis Kelheim,48.66046344288837,11.696000898374901,"8,10%","0,000844335",Very Low
84091.0,Attenhofen,Landkreis Kelheim,48.65190727705684,11.880987345674818,"8,10%","0,000844335",Very Low
94362.0,Neukirchen,Landkreis Straubing-Bogen,48.99274563697458,12.764661110513531,"7,80%","0,000811771",Very Low
94369.0,Rain,Landkreis Straubing-Bogen,48.884311724139536,12.446698957617995,"7,80%","0,000811771",Very Low
94348.0,Atting,Landkreis Straubing-Bogen,48.884855056233,12.499232599571735,"7,80%","0,000811771",Very Low
94377.0,Steinach,Landkreis Straubing-Bogen,48.94412100412243,12.562527825402283,"7,80%","0,000811771",Very Low
94356.0,Kirchroth,Landkreis Straubing-Bogen,48.975527310128044,12.518540889548309,"7,80%","0,000811771",Very Low
94356.0,Kirchroth,Landkreis Straubing-Bogen,48.976903295062975,12.549380591576272,"7,80%","0,000811771",Very Low
94330.0,Aiterhofen,Landkreis Straubing-Bogen,48.88417278336151,12.712757414674673,"7,80%","0,000811771",Very Low
94330.0,Aiterhofen,Landkreis Straubing-Bogen,48.785720257934116,12.588236898544812,"7,80%","0,000811771",Very Low
94330.0,Salching,Landkreis Straubing-Bogen,48.89349299790271,12.69079276980393,"7,80%","0,000811771",Very Low
94330.0,Salching,Landkreis Straubing-Bogen,48.898363140787275,12.692135444995928,"7,80%","0,000811771",Very Low
94365.0,Parkstetten,Landkreis Straubing-Bogen,48.92679236768445,12.634981643454902,"7,80%","0,000811771",Very Low
94372.0,Rattiszell,Landkreis Straubing-Bogen,49.04240828303798,12.612037834795377,"7,80%","0,000811771",Very Low
94351.0,Feldkirchen,Landkreis Straubing-Bogen,48.851339257334004,12.503403876994609,"7,80%","0,000811771",Very Low
94553.0,Mariaposching,Landkreis Straubing-Bogen,48.850444881913305,12.80356089493623,"7,80%","0,000811771",Very Low
94360.0,Mitterfels,Landkreis Straubing-Bogen,48.9709666539111,12.672852153849202,"7,80%","0,000811771",Very Low
94357.0,Konzell,Landkreis Straubing-Bogen,49.061349658679184,12.737027382720981,"7,80%","0,000811771",Very Low
94345.0,Aholfing,Landkreis Straubing-Bogen,48.92773838211973,12.487792489161317,"7,80%","0,000811771",Very Low
94353.0,Haibach,Landkreis Straubing-Bogen,49.01707506146755,12.770970771376826,"7,80%","0,000811771",Very Low
94559.0,Niederwinkling,Landkreis Straubing-Bogen,48.86228543539601,12.801108619426618,"7,80%","0,000811771",Very Low
94368.0,Perkam,Landkreis Straubing-Bogen,48.87589014298583,12.43071657562812,"7,80%","0,000811771",Very Low
94375.0,Stallwang,Landkreis Straubing-Bogen,49.07492603654704,12.618222992558202,"7,80%","0,000811771",Very Low
94363.0,Oberschneiding,Landkreis Straubing-Bogen,48.74919915321633,12.646409770914483,"7,80%","0,000811771",Very Low
94342.0,Irlbach,Landkreis Straubing-Bogen,48.86992822282219,12.722304528454721,"7,80%","0,000811771",Very Low
94342.0,Irlbach,Landkreis Straubing-Bogen,48.83230953961672,12.76258790879004,"7,80%","0,000811771",Very Low
94342.0,Straßkirchen,Landkreis Straubing-Bogen,48.87701187648654,12.730020869663095,"7,80%","0,000811771",Very Low
94342.0,Straßkirchen,Landkreis Straubing-Bogen,48.83847104446177,12.688355473654072,"7,80%","0,000811771",Very Low
94371.0,Rattenberg,Landkreis Straubing-Bogen,49.10794722668425,12.757323156106958,"7,80%","0,000811771",Very Low
94379.0,Sankt Englmar,Landkreis Straubing-Bogen,48.97904104503652,12.850048478539543,"7,80%","0,000811771",Very Low
92551.0,Stulln,Landkreis Schwandorf,49.44273897321772,12.10818277718259,"7,40%","0,000768515",Very Low
92449.0,Steinberg am See,Landkreis Schwandorf,49.26714613198586,12.159402785128398,"7,40%","0,000768515",Very Low
92545.0,Niedermurach,Landkreis Schwandorf,49.43694613074559,12.406647433594113,"7,40%","0,000768515",Very Low
92442.0,Wackersdorf,Landkreis Schwandorf,49.288474787682226,12.223224400645673,"7,40%","0,000768515",Very Low
92442.0,Wackersdorf,Landkreis Schwandorf,49.33407017853623,12.186893972507978,"7,40%","0,000768515",Very Low
92552.0,Teunz,Landkreis Schwandorf,49.50067147615224,12.385025057329676,"7,40%","0,000768515",Very Low
92546.0,Schmidgaden,Landkreis Schwandorf,49.44574717095643,12.078412107700856,"7,40%","0,000768515",Very Low
92539.0,Schönsee,Landkreis Schwandorf,49.48854017174479,12.49930054754045,"7,40%","0,000768515",Very Low
93142.0,Maxhütte-Haidhof,Landkreis Schwandorf,49.1920486020204,12.091656967552808,"7,40%","0,000768515",Very Low
93142.0,Maxhütte-Haidhof,Landkreis Schwandorf,49.182263725552176,12.13537483839624,"7,40%","0,000768515",Very Low
93142.0,Maxhütte-Haidhof,Landkreis Schwandorf,49.210755400421014,12.112306257463596,"7,40%","0,000768515",Very Low
93142.0,Maxhütte-Haidhof,Landkreis Schwandorf,49.169203547304136,12.07372903892817,"7,40%","0,000768515",Very Low
92559.0,Winklarn,Landkreis Schwandorf,49.42488653599751,12.495865585957272,"7,40%","0,000768515",Very Low
92269.0,Fensterbach,Landkreis Schwandorf,49.41320929163761,12.033638896503582,"7,40%","0,000768515",Very Low
93158.0,Teublitz,Landkreis Schwandorf,49.23305953531104,12.081303698499946,"7,40%","0,000768515",Very Low
93158.0,Teublitz,Landkreis Schwandorf,49.21784580803687,12.122013326970325,"7,40%","0,000768515",Very Low
93158.0,Teublitz,Landkreis Schwandorf,49.24435985893672,12.141362922385365,"7,40%","0,000768515",Very Low
63930.0,Neunkirchen,Landkreis Miltenberg,49.708138702372125,9.415348927128784,"7,10%","0,000736194",Very Low
63931.0,Kirchzell,Landkreis Miltenberg,49.59972437323987,9.140616828043484,"7,10%","0,000736194",Very Low
63936.0,Schneeberg,Landkreis Miltenberg,49.62274397748226,9.262590414418264,"7,10%","0,000736194",Very Low
63927.0,Bürgstadt,Landkreis Miltenberg,49.72504137514194,9.339207266823315,"7,10%","0,000736194",Very Low
63927.0,Bürgstadt,Landkreis Miltenberg,49.71306600654666,9.292512228774553,"7,10%","0,000736194",Very Low
63928.0,Eichenbühl,Landkreis Miltenberg,49.67450201354954,9.373634818012727,"7,10%","0,000736194",Very Low
63937.0,Weilbach,Landkreis Miltenberg,49.672697124856114,9.185851617993924,"7,10%","0,000736194",Very Low
97903.0,Collenberg,Landkreis Miltenberg,49.78086383737011,9.294601863038823,"7,10%","0,000736194",Very Low
63934.0,Röllbach,Landkreis Miltenberg,49.757204020733525,9.267461937932998,"7,10%","0,000736194",Very Low
63925.0,Laudenbach,Landkreis Miltenberg,49.74124252603161,9.153619044366657,"7,10%","0,000736194",Very Low
63911.0,Klingenberg am Main,Landkreis Miltenberg,49.76159103833045,9.172021335258956,"7,10%","0,000736194",Very Low
63911.0,Klingenberg am Main,Landkreis Miltenberg,49.756034238913614,9.153523863780856,"7,10%","0,000736194",Very Low
63911.0,Klingenberg am Main,Landkreis Miltenberg,49.770731978816514,9.160719861895595,"7,10%","0,000736194",Very Low
63863.0,Eschau,Landkreis Miltenberg,49.84950103871744,9.277252330945894,"7,10%","0,000736194",Very Low
63863.0,Eschau,Landkreis Miltenberg,49.83250216846466,9.333221025269273,"7,10%","0,000736194",Very Low
63920.0,Großheubach,Landkreis Miltenberg,49.72355789447408,9.223635224932035,"7,10%","0,000736194",Very Low
63920.0,Großheubach,Landkreis Miltenberg,49.718985582316144,9.254360091391407,"7,10%","0,000736194",Very Low
97904.0,Dorfprozelten,Landkreis Miltenberg,49.77110961666213,9.392187572518965,"7,10%","0,000736194",Very Low
63939.0,Wörth am Main,Landkreis Miltenberg,49.76549465998586,9.119132572992939,"7,10%","0,000736194",Very Low
63939.0,Wörth am Main,Landkreis Miltenberg,49.774854791218964,9.140424405599989,"7,10%","0,000736194",Very Low
63906.0,Erlenbach am Main,Landkreis Miltenberg,49.82686563942895,9.14992106420258,"7,10%","0,000736194",Very Low
63906.0,Erlenbach am Main,Landkreis Miltenberg,49.7980528343232,9.176867250912007,"7,10%","0,000736194",Very Low
63906.0,Erlenbach am Main,Landkreis Miltenberg,49.8148006486104,9.145925392788836,"7,10%","0,000736194",Very Low
63906.0,Erlenbach am Main,Landkreis Miltenberg,49.81875630161434,9.160690972789165,"7,10%","0,000736194",Very Low
63933.0,Mönchberg,Landkreis Miltenberg,49.78975794729117,9.269396551008137,"7,10%","0,000736194",Very Low
63840.0,Hausen,Landkreis Miltenberg,49.87595164916783,9.228278449560042,"7,10%","0,000736194",Very Low
63839.0,Kleinwallstadt,Landkreis Miltenberg,49.857080343524906,9.173425843993297,"7,10%","0,000736194",Very Low
63839.0,Kleinwallstadt,Landkreis Miltenberg,49.86182092641945,9.218413005735963,"7,10%","0,000736194",Very Low
63834.0,Sulzbach am Main,Landkreis Miltenberg,49.91676969663671,9.187449548569482,"7,10%","0,000736194",Very Low
63834.0,Sulzbach am Main,Landkreis Miltenberg,49.92984878164977,9.170084887397117,"7,10%","0,000736194",Very Low
63834.0,Sulzbach am Main,Landkreis Miltenberg,49.91930576800791,9.200169825812353,"7,10%","0,000736194",Very Low
63868.0,Großwallstadt,Landkreis Miltenberg,49.88191800527241,9.147272311223556,"7,10%","0,000736194",Very Low
63868.0,Großwallstadt,Landkreis Miltenberg,49.87108693570208,9.1102342365003,"7,10%","0,000736194",Very Low
63843.0,Niedernberg,Landkreis Miltenberg,49.88900478349719,9.102927697303889,"7,10%","0,000736194",Very Low
63843.0,Niedernberg,Landkreis Miltenberg,49.88649460918564,9.114025381621671,"7,10%","0,000736194",Very Low
63785.0,Obernburg am Main,Landkreis Miltenberg,49.846696094271714,9.132245052170978,"7,10%","0,000736194",Very Low
63785.0,Obernburg am Main,Landkreis Miltenberg,49.84870799976654,9.104471399019198,"7,10%","0,000736194",Very Low
63785.0,Obernburg am Main,Landkreis Miltenberg,49.79909024350306,9.093957792644103,"7,10%","0,000736194",Very Low
63785.0,Obernburg am Main,Landkreis Miltenberg,49.79129602999762,9.095475093393857,"7,10%","0,000736194",Very Low
63853.0,Mömlingen,Landkreis Miltenberg,49.86227070382127,9.111037644212553,"7,10%","0,000736194",Very Low
63853.0,Mömlingen,Landkreis Miltenberg,49.854494755047504,9.074397193263145,"7,10%","0,000736194",Very Low
83677.0,Greiling,Landkreis Bad Tölz-Wolfratshausen,47.746254978507935,11.609952903574948,"7,10%","0,000736194",Very Low
83677.0,Greiling,Landkreis Bad Tölz-Wolfratshausen,47.76063894142816,11.612949782255985,"7,10%","0,000736194",Very Low
83677.0,Reichersbeuern,Landkreis Bad Tölz-Wolfratshausen,47.74311233722538,11.636121626621737,"7,10%","0,000736194",Very Low
83677.0,Reichersbeuern,Landkreis Bad Tölz-Wolfratshausen,47.75557007388662,11.596984265803949,"7,10%","0,000736194",Very Low
63849.0,Leidersbach,Landkreis Miltenberg,49.88251508687684,9.258077271148988,"7,10%","0,000736194",Very Low
63849.0,Leidersbach,Landkreis Miltenberg,49.922394103241786,9.268532625619244,"7,10%","0,000736194",Very Low
82431.0,Kochel am See,Landkreis Bad Tölz-Wolfratshausen,47.66793570729164,11.363299717534705,"7,10%","0,000736194",Very Low
97906.0,Faulbach,Landkreis Miltenberg,49.79320360737114,9.461618830021829,"7,10%","0,000736194",Very Low
97896.0,Collenberg,Landkreis Miltenberg,49.74506271379084,9.315629061043213,"7,10%","0,000736194",Very Low
97896.0,Collenberg,Landkreis Miltenberg,49.767564970861756,9.28881413915845,"7,10%","0,000736194",Very Low
97896.0,Eichenbühl,Landkreis Miltenberg,49.76397098682889,9.312455553666311,"7,10%","0,000736194",Very Low
97896.0,Eichenbühl,Landkreis Miltenberg,49.75798183555203,9.362872013883193,"7,10%","0,000736194",Very Low
97901.0,Altenbuch,Landkreis Miltenberg,49.85593429738476,9.386683998425138,"7,10%","0,000736194",Very Low
97909.0,Stadtprozelten,Landkreis Miltenberg,49.792252966967936,9.416641222840758,"7,10%","0,000736194",Very Low
83670.0,Bad Heilbrunn,Landkreis Bad Tölz-Wolfratshausen,47.730151837795226,11.442314304625127,"7,10%","0,000736194",Very Low
83670.0,Bad Heilbrunn,Landkreis Bad Tölz-Wolfratshausen,47.744050972019515,11.440112776086975,"7,10%","0,000736194",Very Low
83679.0,Sachsenkam,Landkreis Bad Tölz-Wolfratshausen,47.81572020890677,11.624988671784052,"7,10%","0,000736194",Very Low
83673.0,Bichl,Landkreis Bad Tölz-Wolfratshausen,47.721831938909574,11.479391661736338,"7,10%","0,000736194",Very Low
