ort;landkreis;latitude;longitude;GEB_HQ;AEP;flood_risk;Ueberschwemmungstiefe;Schadensfaktor;Energieklasse;Quadratmeterpreise;wohnflaeche;aktueller_immobilienwert;aktuelles_LtV;darlehenbetrag;Risikogewicht
Eggstätt;Landkreis Rosenheim;4,79434E+15;1,23564E+14;;0.0;very low;0;0;E;5831;101.30030176926334;590682.0596165746;0.6682134524858607;229683.3121980097;0,3
Griesstätt;Landkreis Rosenheim;4,79798E+16;1,217E+16;;0.0;very low;0;0;F;5831;117.75295245944065;686617.4657909984;0.4732440435885796;109198.35501561707;0,2
Kiefersfelden;Landkreis Rosenheim;4,76178E+15;1,2073E+15;;0.0;very low;0;0;H;5831;104.95423945528994;611988.1702637956;0.424211082427237;189869.2056814316;0,25
Kiefersfelden;Landkreis Rosenheim;4,76237E+15;1,20913E+16;;0.0;very low;0;0;D;5831;97.08135985851393;566081.4093349947;0.595403319478568;229246.20345314618;0,2
Pfaffing;Landkreis Rosenheim;4,80495E+15;1,21318E+15;;0.0;very low;0;0;A;5831;120.72051515181667;703921.323850243;0.5507305488154222;164819.20544780252;0,2
Mitterskirchen;Landkreis Rottal-Inn;4,8356E+14;1,27452E+15;;0.0;very low;0;0;F;2273;102.9456967096761;233995.5686210938;0.4478143478376889;68108.23788861315;0,2
Julbach;Landkreis Rottal-Inn;4,82484E+15;1,29095E+16;;0.0;very low;0;0;D;2273;156.23652696151757;355125.6257835294;0.48842380437622096;151585.78778965754;0,25
Massing;Landkreis Rottal-Inn;4,83953E+14;1,26467E+15;;0.0;very low;0;0;D;2273;198.54907172261727;451302.0400255091;0.5789481936614738;155383.40746751407;0,2
Kirchdorf am Inn;Landkreis Rottal-Inn;4,82692E+15;1,29635E+15;;0.0;very low;0;0;G;2273;270.21719490076055;614203.6840094287;0.4370657045897852;166358.71785714276;0,2
Pfarrkirchen;Landkreis Rottal-Inn;4,84628E+15;1,2985E+15;;0.0;very low;0;0;E;2273;99.33241004363902;225782.5680291915;0.5895275506403037;55111.21131515533;0,2
Pfarrkirchen;Landkreis Rottal-Inn;4,84243E+15;1,29326E+16;;0.0;very low;0;0;D;2273;187.28026684637936;425688.0465418203;0.5591471311564588;169689.29873918113;0,2
Pfarrkirchen;Landkreis Rottal-Inn;4,84616E+16;1,29271E+16;;0.0;very low;0;0;C;2273;172.8125754246288;392802.98394018126;0.4232177859402743;188930.78314959194;0,25
Hebertsfelden;Landkreis Rottal-Inn;4,84131E+15;1,28129E+16;;0.0;very low;0;0;A+;2273;262.607784973768;596907.4952453746;0.4443200963492378;236673.9171207931;0,2
Wittibreut;Landkreis Rottal-Inn;4,83349E+15;1,29784E+16;;0.0;very low;0;0;F;2273;301.8882394157584;686191.9681920188;0.4878494251124374;133359.1261269967;0,2
Gangkofen;Landkreis Rottal-Inn;4,84309E+15;1,25132E+15;;0.0;very low;0;0;H;2273;165.32427282945133;375782.07214134285;0.45842424930449666;106404.23403755557;0,2
Gangkofen;Landkreis Rottal-Inn;4,84788E+14;1,24931E+14;;0.0;very low;0;0;H;2273;289.6949882699865;658476.7083376793;0.4114371053562614;338492.39589504164;0,2
Marklkofen;Landkreis Dingolfing-Landau;4,85802E+15;1,25289E+16;;0.0;very low;0;0;G;2717;258.02708896403146;701059.6007152735;0.45136601311740815;217152.8166068788;0,2
Loiching;Landkreis Dingolfing-Landau;4,85711E+14;1,24315E+16;;0.0;very low;0;0;G;2717;211.65965976142306;575079.2955717865;0.48752169300178594;257992.7552248574;0,25
Mengkofen;Landkreis Dingolfing-Landau;4,87398E+15;1,24148E+16;;0.0;very low;0;0;E;2717;192.1997666095542;522206.76587815874;0.4688399097841025;169029.12721052437;0,2
Mengkofen;Landkreis Dingolfing-Landau;4,87494E+16;1,24624E+15;;0.0;very low;0;0;C;2717;117.33273330200349;318793.0363815435;0.5361332533478835;82537.1058472491;0,25
Moosthenning;Landkreis Dingolfing-Landau;4,86541E+15;1,244E+16;;0.0;very low;0;0;H;2717;161.66494049329665;439243.643320287;0.5392256519378691;163274.2746092205;0,2
Niederviehbach;Landkreis Dingolfing-Landau;4,85798E+15;1,23628E+16;;0.0;very low;0;0;F;2717;110.82038646376758;301098.9900220565;0.40545371152277754;60258.06081427072;0,2
Frontenhausen;Landkreis Dingolfing-Landau;4,85193E+15;1,252E+16;;0.0;very low;0;0;G;2717;179.16188053769187;486782.8294209088;0.42608235774739434;144182.27109941898;0,2
Gottfrieding;Landkreis Dingolfing-Landau;4,8622E+15;1,25256E+15;;0.0;very low;0;0;D;2717;111.76715718109492;303671.3660610349;0.45133191736856665;87011.19219152647;0,2
Dingolfing;Landkreis Dingolfing-Landau;4,86485E+14;1,25165E+16;;0.0;very low;0;0;D;2717;119.36153110427792;324305.2800103231;0.43358209593770325;74648.60651983334;0,2
Dingolfing;Landkreis Dingolfing-Landau;4,86592E+15;1,25009E+16;;0.0;very low;0;0;A+;2717;118.74229243014132;322622.80853269395;0.530366977181056;78363.78980994005;0,2
Dingolfing;Landkreis Dingolfing-Landau;4,86091E+16;1,24604E+16;;0.0;very low;0;0;B;2717;113.36480312498797;308012.1700905923;0.55999228080641;97839.62416706345;0,25
Dingolfing;Landkreis Dingolfing-Landau;4,86122E+15;1,2459E+15;;0.0;very low;0;0;E;2717;112.51841083951078;305712.5222509508;0.5662900070256971;102078.08931139845;0,2
Dingolfing;Landkreis Dingolfing-Landau;4,86197E+15;1,24866E+16;;0.0;very low;0;0;D;2717;125.42300997197675;340774.3180938608;0.4243639343526211;129933.53237904192;0,2
Ampfing;Landkreis Mühldorf am Inn;4,82684E+15;1,24345E+16;;0.0;very low;0;0;F;4119;111.56045698613774;459517.5223259013;0.49540031186205713;115340.34958144608;0,2
Ampfing;Landkreis Mühldorf am Inn;4,82922E+15;1,24267E+16;;0.0;very low;0;0;H;4119;204.92261082466146;844076.2339867805;0.5395096226796163;300517.8533520768;0,2
Zangberg;Landkreis Mühldorf am Inn;4,82157E+14;1,24394E+15;;0.0;very low;0;0;B;4119;116.42138957344609;479539.70365302445;0.4073397225187113;111929.81428205899;0,2
Zangberg;Landkreis Mühldorf am Inn;4,82817E+15;1,23737E+16;;0.0;very low;0;0;C;4119;160.39265607178595;660657.3503596863;0.4472593597778331;164335.34729371316;0,2
Kraiburg;Landkreis Mühldorf am Inn;4,81563E+15;1,24687E+16;;0.0;very low;0;0;H;4119;110.38581980916898;454679.19179396704;0.42672829841262105;100642.84200092536;0,2
Obertaufkirchen;Landkreis Mühldorf am Inn;4,82368E+16;1,2288E+16;;0.0;very low;0;0;G;4119;112.20336898275573;462165.67683997087;0.43170675115972734;83260.25502883109;0,2
Obertaufkirchen;Landkreis Mühldorf am Inn;4,82573E+14;1,22336E+16;;0.0;very low;0;0;B;4119;101.4309936081441;417794.26267194556;0.4074183977181554;138004.0687745622;0,25
Schwindegg;Landkreis Mühldorf am Inn;4,82774E+15;1,22499E+16;;0.0;very low;0;0;A;4119;117.25937941940073;482991.38382851164;0.60793215325598;157576.61644124705;0,3
Schwindegg;Landkreis Mühldorf am Inn;4,8229E+15;1,22619E+16;;0.0;very low;0;0;A+;4119;111.57328526924567;459570.3620240229;0.47971761093738263;159190.73136975855;0,2
Waldkraiburg;Landkreis Mühldorf am Inn;4,82058E+15;1,24179E+16;;0.0;very low;0;0;E;4119;98.95949400455359;407614.1558047562;0.5156823254286429;144347.03675681498;0,2
Waldkraiburg;Landkreis Mühldorf am Inn;4,81981E+16;1,24143E+16;;0.0;very low;0;0;D;4119;119.90319420407131;493881.25692656974;0.5734718824384921;126758.22862722025;0,25
Waldkraiburg;Landkreis Mühldorf am Inn;4,82075E+15;1,23984E+14;;0.0;very low;0;0;C;4119;108.94089207234057;448727.53444597084;0.5779849393375919;132195.31388711274;0,25
Waldkraiburg;Landkreis Mühldorf am Inn;4,81872E+15;1,23798E+16;;0.0;very low;0;0;F;4119;113.0018631917377;465454.67448676756;0.604290145515409;166581.59133175286;0,3
Waldkraiburg;Landkreis Mühldorf am Inn;4,82061E+15;1,24092E+16;;0.0;very low;0;0;A;4119;117.5595945407835;484227.9699134872;0.4262601376146775;105454.74001800524;0,2
Waldkraiburg;Landkreis Mühldorf am Inn;4,81859E+15;1,23953E+16;;0.0;very low;0;0;G;4119;107.37982932815076;442297.517002653;0.43913641171364914;102884.48153151061;0,2
Erharting;Landkreis Mühldorf am Inn;4,82483E+15;1,25733E+15;;0.0;very low;0;0;C;4119;138.83652287304702;571867.6377140806;0.41191024361033796;127611.62866880825;0,2
Erharting;Landkreis Mühldorf am Inn;4,82717E+15;1,26034E+16;;0.0;very low;0;0;F;4119;113.70714672655949;468359.7373666985;0.4667911483353449;31136.141071424623;0,2
Erharting;Landkreis Mühldorf am Inn;4,82604E+15;1,25802E+16;;0.0;very low;0;0;A+;4119;107.8360030531331;444176.49657585524;0.450537779305564;113610.36790784393;0,2
Töging am Inn;Landkreis Altötting;4,82939E+15;1,25856E+16;;0.0;very low;0;0;G;3540;112.4368904786034;398026.592294256;0.46787538477077245;84479.80440963578;0,2
Töging am Inn;Landkreis Altötting;4,82438E+15;1,25679E+16;;0.0;very low;0;0;C;3540;120.77412012101321;427540.3852283868;0.44537410493256663;120250.58669166018;0,2
Töging am Inn;Landkreis Altötting;4,82631E+16;1,26036E+16;;0.0;very low;0;0;G;3540;105.60588202065878;373844.82235313207;0.46199462903439537;119114.03523214857;0,25
Engelsberg;Landkreis Traunstein;4,81219E+15;1,24775E+16;;0.0;very low;0;0;H;4078;120.84245581712236;492795.534822225;0.5418116446205301;117446.51361897092;0,2
Buchbach;Landkreis Mühldorf am Inn;4,8317E+15;1,23249E+16;;0.0;very low;0;0;F;4119;112.1552004022051;461967.2704566828;0.570205541230039;136347.26990375787;0,25
Dorfen;Landkreis Erding;4,82811E+15;1,21688E+16;;0.0;very low;0;0;D;5049;112.40602573310359;567538.02392644;0.6121370702104223;184884.46085913794;0,3
Dorfen;Landkreis Erding;4,82938E+15;1,22389E+16;;0.0;very low;0;0;D;5049;109.17515707135229;551225.3680532577;0.6053950790354418;209059.09624593006;0,3
Dorfen;Landkreis Erding;4,82951E+15;1,21355E+16;;0.0;very low;0;0;A;5049;104.47987942139467;527518.9111986217;0.454758305597697;125477.8693885875;0,2
Dorfen;Landkreis Erding;4,83108E+15;1,22405E+16;;0.0;very low;0;0;A;5049;114.62031968683428;578717.9940988263;0.6740596129520005;183490.93551102714;0,3
Sankt Wolfgang;Landkreis Erding;4,82101E+15;1,22256E+15;;0.0;very low;0;0;H;5049;102.04583529051837;515229.42238182726;0.49746325658236556;108279.62737483045;0,2
Isen;Landkreis Erding;4,82046E+15;1,20452E+16;;0.0;very low;0;0;H;5049;116.48731124266304;588144.4344642056;0.5297749337191557;163042.46572896617;0,25
Lengdorf;Landkreis Erding;4,82786E+15;1,20593E+16;;0.0;very low;0;0;D;5049;102.74615652485018;518765.3442939686;0.6120890223092637;184732.9907126042;0,3
Inning am Holz;Landkreis Erding;4,8339E+15;1,21376E+16;;0.0;very low;0;0;E;5049;112.7166510937631;569106.3713724099;0.5215633272834032;128507.2723192632;0,2
Inning am Holz;Landkreis Erding;4,83195E+16;1,20626E+15;;0.0;very low;0;0;C;5049;117.62011567853813;593863.964060939;0.5761466784931624;129688.7394622267;0,2
Inning am Holz;Landkreis Erding;4,83122E+15;1,21228E+16;;0.0;very low;0;0;B;5049;139.81799942678387;705941.0791058318;0.444436327248759;239689.3429019472;0,2
Taufkirchen;Landkreis Erding;4,83802E+15;1,21791E+16;;0.0;very low;0;0;E;5049;105.4953440469486;532645.9920930435;0.6690663488066849;187671.51155535964;0,3
Taufkirchen;Landkreis Erding;4,83439E+15;1,21729E+16;;0.0;very low;0;0;G;5049;115.66320718789362;583983.5330916749;0.6179683523004572;195335.90096996914;0,3
Taufkirchen;Landkreis Erding;4,83431E+15;1,21283E+16;;0.0;very low;0;0;G;5049;157.25435449872614;793977.2358640683;0.48459136703317784;76402.63667670025;0,2
Pfeffenhausen;Landkreis Landshut;4,86524E+16;1,18897E+16;;0.0;very low;0;0;B;6042;109.77927731926454;663286.3935629963;0.678900764252942;250247.79809230586;0,3
Kumhausen;Landkreis Landshut;4,85067E+15;1,21928E+15;;0.0;very low;0;0;D;6042;147.69404584565982;892367.4249994766;0.445435789780155;197813.42257474916;0,2
Kumhausen;Landkreis Landshut;4,85202E+15;1,22003E+16;;0.0;very low;0;0;C;6042;105.55034684347109;637735.1956282523;0.6777287021690597;223566.30028034915;0,3
Kumhausen;Landkreis Landshut;4,85149E+15;1,22274E+15;;0.0;very low;0;0;E;6042;276.46372181071456;1670393.8071803374;0.4699125701123057;291364.76453328406;0,2
Kumhausen;Landkreis Landshut;4,85038E+16;1,22067E+16;;0.0;very low;0;0;F;6042;113.04318802180956;683006.9420277734;0.4482336424151003;141387.26132649765;0,2
Kumhausen;Landkreis Landshut;4,85695E+15;1,22023E+16;;0.0;very low;0;0;C;6042;103.89083640632269;627708.4335670017;0.42134808984237143;181985.2160543786;0,25
Kumhausen;Landkreis Landshut;4,85812E+15;1,22353E+16;;0.0;very low;0;0;G;6042;285.1300246318459;1722755.608825613;0.4456436886429376;197760.82083086166;0,2
Landshut;;4,85251E+15;1,21874E+15;;0.0;very low;0;0;B;6042;120.96977973502815;730899.4091590401;0.6744142952897637;222768.7555087961;0,3
Landshut;;4,85654E+15;1,22239E+16;;0.0;very low;0;0;F;6042;115.57977119051935;698332.977533118;0.4741910600785012;183109.02914156695;0,25
Landshut;;4,85727E+15;1,22159E+15;;0.0;very low;0;0;E;6042;120.2502519910906;726552.0225301693;0.6485612355567631;239952.22013225735;0,3
Landshut;;4,84793E+15;1,21635E+16;;0.0;very low;0;0;F;6042;117.56224591516208;710311.0898194093;0.45746535480111167;95197.84409537811;0,2
Landshut;;4,85013E+15;1,21572E+16;;0.0;very low;0;0;H;6042;97.7304721727389;590487.5128676884;0.6785555896101547;237414.57767731583;0,3
Landshut;;4,84963E+15;1,21636E+16;;0.0;very low;0;0;H;6042;145.3433489144876;878164.514141334;0.4448574419926125;169377.96637299494;0,2
Hohenthann;Landkreis Landshut;4,86349E+15;1,21152E+16;;0.0;very low;0;0;E;6042;107.41715615897729;649014.4575125407;0.5313389713663985;298077.24253800465;0,25
Mallersdorf-Pfaffenberg;Landkreis Straubing-Bogen;4,87632E+15;1,22621E+15;;0.0;very low;0;0;G;2923;107.54670789081557;314359.02716485393;0.6121585881157595;109226.76966710569;0,3
Mallersdorf-Pfaffenberg;Landkreis Straubing-Bogen;4,8802E+15;1,22046E+16;;0.0;very low;0;0;C;2923;244.88445865458894;715797.2726473635;0.4831304684309047;249355.63894722183;0,2
Bruckberg;Landkreis Landshut;4,85227E+15;1,2021E+16;;0.0;very low;0;0;D;6042;101.31406335242474;612139.5707753503;0.4120400818982711;202569.74173506146;0,2
Vilsbiburg;Landkreis Landshut;4,84401E+15;1,23297E+16;;0.0;very low;0;0;G;6042;98.05318521627841;592437.3450767541;0.5210760785988074;154433.66940072764;0,2
Vilsbiburg;Landkreis Landshut;4,84873E+16;1,23456E+16;;0.0;very low;0;0;E;6042;117.74224632036307;711398.6522676336;0.4385248687179425;165454.28806218802;0,2
Vilsbiburg;Landkreis Landshut;4,84257E+15;1,23803E+16;;0.0;very low;0;0;F;6042;149.68123294211466;904374.0094362568;0.4946209502610269;77326.31397827521;0,2
Hausham;Landkreis Miesbach;4,77543E+15;1,18128E+16;;0.0;very low;0;0;C;9258;99.95390332533327;925373.2369859355;0.4040357187501307;227247.08784118108;0,2
Hausham;Landkreis Miesbach;4,77506E+16;1,18141E+15;;0.0;very low;0;0;B;9258;120.41811117757135;1114830.8732819555;0.47678109038547634;204583.48191617453;0,2
Tegernsee;Landkreis Miesbach;4,77167E+15;1,17938E+16;;0.0;very low;0;0;D;9258;104.99375726086163;972032.204721057;0.4351236864072036;96346.16514827579;0,2
Miesbach;Landkreis Miesbach;4,77847E+16;1,18323E+16;;0.0;very low;0;0;B;9258;107.79964834519058;998009.1443797743;0.5634129367088883;296571.05890590703;0,25
Miesbach;Landkreis Miesbach;4,77777E+15;1,18463E+16;;0.0;very low;0;0;C;9258;108.60390148464872;1005454.9199448779;0.5449968077483333;261020.3045137399;0,2
Miesbach;Landkreis Miesbach;4,77934E+15;1,18395E+16;;0.0;very low;0;0;C;9258;107.12134199054596;991729.3841484744;0.42017136266541566;243022.73510270525;0,2
Irschenberg;Landkreis Miesbach;4,78194E+13;1,18827E+15;;0.0;very low;0;0;C;9258;107.49694881390018;995206.7521190878;0.4394400990294075;144147.19944949032;0,2
Holzkirchen;Landkreis Miesbach;4,78914E+15;1,16916E+16;;0.0;very low;0;0;E;9258;118.23562382864705;1094625.4054056143;0.43033381372101154;144843.84344043088;0,2
Holzkirchen;Landkreis Miesbach;4,78721E+13;1,16642E+15;;0.0;very low;0;0;H;9258;109.66512519345798;1015279.729041034;0.47252240388683114;243022.73510270525;0,2
Holzkirchen;Landkreis Miesbach;4,79023E+16;1,17058E+16;;0.0;very low;0;0;G;9258;104.27490886684514;965377.1062892523;0.4335429778718223;195695.7933181327;0,2
Holzkirchen;Landkreis Miesbach;4,78749E+15;1,17047E+16;;0.0;very low;0;0;A+;9258;101.47070599292522;939415.7960825016;0.42838445356705246;104596.98518820433;0,2
Warngau;Landkreis Miesbach;4,78201E+15;1,17031E+16;;0.0;very low;0;0;D;9258;115.10389736251442;1065631.8817821585;0.48800797596717727;225247.35790662168;0,2
Gmund;Landkreis Miesbach;4,77439E+15;1,17498E+16;;0.0;very low;0;0;H;9258;118.46951450263421;1096790.7652653875;0.6996093401986316;369450.1054098498;0,3
Gmund;Landkreis Miesbach;4,77593E+15;1,17136E+16;;0.0;very low;0;0;G;9258;100.138130813052;927078.8150672354;0.7059820799543856;396613.10368761496;0,3
Fischbachau;Landkreis Miesbach;4,77122E+15;1,19269E+16;;0.0;very low;0;0;C;9258;112.34922990829287;1040129.1704909754;0.7016658270973465;404945.31174827914;0,3
Fischbachau;Landkreis Miesbach;4,77142E+14;1,19746E+15;;0.0;very low;0;0;H;9258;119.53610041340198;1106665.2176272755;0.45063583998100093;252021.51980822254;0,2
Waakirchen;Landkreis Miesbach;4,77886E+15;1,167E+16;;0.0;very low;0;0;F;9258;120.43210508475514;1114960.428874663;0.45353610447092985;169477.11195390942;0,2
Kreuth;Landkreis Miesbach;4,76614E+16;1,17857E+16;;0.0;very low;0;0;C;9258;117.9543788060867;1092021.6389867505;0.5464378790364359;283628.3623850087;0,25
Nürnberg;;4,93536E+16;1,11026E+16;;0.0;very low;0;0;E;4798;127.21632515658234;610383.9281012821;0.42397777529092917;233341.20462469265;0,2
Nürnberg;;4,93554E+15;1,10423E+16;;0.0;very low;0;0;G;4798;111.52745747784108;535108.7409786815;0.6495170450694566;192908.57462174856;0,3
Nürnberg;;4,93485E+16;1,10576E+16;;0.0;very low;0;0;F;4798;117.50149345118274;563772.1655787748;0.770916071805359;207907.1371315129;0,3
Nürnberg;;4,93538E+15;1,10881E+16;;0.0;very low;0;0;F;4798;111.94950066684298;537133.7041995126;0.5641038360936927;135418.8830056268;0,2
Lenggries;Landkreis Bad Tölz-Wolfratshausen;4,76697E+15;1,15191E+16;;0.0;very low;0;0;B;7545;99.05349373804025;747358.6102535137;0.4394203687602589;208559.09176222055;0,2
Lenggries;Landkreis Bad Tölz-Wolfratshausen;4,76015E+15;1,15797E+16;;0.0;very low;0;0;H;7545;114.59992781157135;864656.4553383058;0.4760108592179749;211184.75430231364;0,2
Lenggries;Landkreis Bad Tölz-Wolfratshausen;4,75288E+15;1,14182E+16;;0.0;very low;0;0;G;7545;117.33237077902297;885272.7375277283;0.4514322922558795;197241.5808135435;0,2
Greiling;Landkreis Bad Tölz-Wolfratshausen;4,77902E+15;1,16346E+16;;0.0;very low;0;0;C;7545;98.40785890368306;742487.2954282888;0.4764695120302831;159078.9338946045;0,2
Reichersbeuern;Landkreis Bad Tölz-Wolfratshausen;4,77755E+15;1,16199E+16;;0.0;very low;0;0;G;7545;109.95489803804146;829609.7056970228;0.5940431253676027;214534.73754312203;0,2
Benediktbeuern;Landkreis Bad Tölz-Wolfratshausen;4,76645E+15;1,14227E+15;;0.0;very low;0;0;G;7545;118.96481812592333;897589.5527600915;0.6964699081518289;280719.5415709854;0,3
Lindenberg im Allgäu;Landkreis Lindau;4,76162E+15;9,87203E+15;;0.0;very low;0;0;D;5279;116.20436412689138;613442.8382258596;0.73429040720778;225740.8163839985;0,3
Lindenberg im Allgäu;Landkreis Lindau;4,76113E+15;9,89732E+14;;0.0;very low;0;0;B;5279;101.93554400342113;538117.7367940601;0.7402674739944974;225043.98770987926;0,3
Lindenberg im Allgäu;Landkreis Lindau;4,76119E+15;9,86836E+14;;0.0;very low;0;0;A+;5279;197.33737227355942;1041743.9882321202;0.47036718473283234;147096.8518150145;0,2
Scheidegg;Landkreis Lindau;4,7548E+15;9,82576E+15;;0.0;very low;0;0;A+;5279;104.19223841643023;550030.8266003352;0.5852300749114372;178166.4223600381;0,25
Aschaffenburg;;4,99489E+16;9,08713E+15;;0.0;very low;0;0;C;3619;104.15335124909255;376930.97817046597;0.4182702953623633;56586.73874259581;0,2
Aschaffenburg;;4,99876E+15;9,10778E+15;;0.0;very low;0;0;C;3619;115.28300381829534;417209.19081841083;0.40172895334470343;61646.105637079614;0,2
Aschaffenburg;;4,99658E+15;9,12126E+15;;0.0;very low;0;0;A+;3619;123.81144970472984;448073.6364814173;0.6615990844355577;227501.69070348653;0,3
Aschaffenburg;;4,99801E+14;9,11208E+14;;0.0;very low;0;0;F;3619;129.61549006571687;469078.45854782936;0.46136127864936927;142461.2693385041;0,2
Aschaffenburg;;4,99793E+16;9,12654E+15;;0.0;very low;0;0;F;3619;144.24070241584496;522007.10204294295;0.48978647339630205;156301.2045914005;0,2
Aschaffenburg;;4,99707E+15;9,11856E+15;;0.0;very low;0;0;E;3619;116.86841186162843;422946.7825272333;0.4549001594814987;80178.09605411865;0,2
Aschaffenburg;;4,99956E+15;9,09263E+15;;0.0;very low;0;0;D;3619;278.85023492975506;1009159.0002107836;0.4764899691248783;240849.4870522826;0,2
Leidersbach;Landkreis Miltenberg;4,99138E+15;9,21751E+15;;0.0;very low;0;0;E;2785;124.39306544027758;346434.6872511731;0.4907906242505651;67503.04562614388;0,2
Sauerlach;Landkreis München;4,79421E+15;1,16413E+16;;0.0;very low;0;0;D;10155;101.57326044052432;1031476.4597735245;0.5230680777423348;307514.0074922286;0,25
Sauerlach;Landkreis München;4,79551E+15;1,15847E+16;;0.0;very low;0;0;H;10155;107.08832485908736;1087481.9389440322;0.43185841821077403;268640.62988572137;0,2
Eurasburg;Landkreis Bad Tölz-Wolfratshausen;4,78255E+15;1,13824E+16;;0.0;very low;0;0;E;7545;117.81662649833899;888926.4469299677;0.41061825713215405;176417.36066797774;0,2
Kochel am See;Landkreis Bad Tölz-Wolfratshausen;4,76486E+15;1,13461E+16;;0.0;very low;0;0;A;7545;110.08336101854171;830578.9588848972;0.5796843589638088;234317.74668140948;0,25
Murnau am Staffelsee;Landkreis Garmisch-Partenkirchen;4,76752E+15;1,1138E+14;;0.0;very low;0;0;A+;7326;102.76720401696903;752872.5366283151;0.48794917771773066;155208.7861505836;0,2
Murnau am Staffelsee;Landkreis Garmisch-Partenkirchen;4,76984E+15;1,11871E+15;;0.0;very low;0;0;D;7326;101.76102940416195;745501.3014148904;0.4336021659028414;343289.4896977998;0,25
Murnau am Staffelsee;Landkreis Garmisch-Partenkirchen;4,76343E+15;1,11575E+16;;0.0;very low;0;0;F;7326;101.13487231039099;740914.0745459244;0.5587420151868543;248131.8600453255;0,25
Murnau am Staffelsee;Landkreis Garmisch-Partenkirchen;4,76635E+15;1,12203E+16;;0.0;very low;0;0;H;7326;103.6978419700924;759690.3902728969;0.4705618032052416;157758.23661694833;0,2
Riegsee;Landkreis Garmisch-Partenkirchen;4,76416E+15;1,11438E+16;;0.0;very low;0;0;B;7326;111.0157131875727;813301.1148121576;0.4196151336752517;140087.90752248935;0,2
Riegsee;Landkreis Garmisch-Partenkirchen;4,76854E+15;1,11534E+15;;0.0;very low;0;0;H;7326;107.93849686336864;790757.4280210386;0.4219076730127995;143472.52279680117;0,2
Riegsee;Landkreis Garmisch-Partenkirchen;4,76835E+15;1,12522E+16;;0.0;very low;0;0;C;7326;110.88568004352555;812348.4919988682;0.42707703647010786;184043.9500460191;0,2
Riegsee;Landkreis Garmisch-Partenkirchen;4,77153E+15;1,12647E+16;;0.0;very low;0;0;E;7326;116.02073296730187;849967.8897184535;0.6968899347086505;317914.70299796894;0,3
Seehausen am Staffelsee;Landkreis Garmisch-Partenkirchen;4,76731E+15;1,11418E+16;;0.0;very low;0;0;A;7326;254.68710719746684;1865837.747328642;0.47581153825169886;243759.12401509547;0,2
Seehausen am Staffelsee;Landkreis Garmisch-Partenkirchen;4,76771E+15;1,11534E+15;;0.0;very low;0;0;H;7326;114.01569415490434;835278.9753788292;0.4915848913336378;178901.09307076613;0,2
Seehausen am Staffelsee;Landkreis Garmisch-Partenkirchen;4,76928E+15;1,11487E+15;;0.0;very low;0;0;E;7326;99.01838849402704;725408.7141072421;0.463804713154414;259120.87067620797;0,25
Seehausen am Staffelsee;Landkreis Garmisch-Partenkirchen;4,76622E+14;1,11637E+16;;0.0;very low;0;0;B;7326;261.13334826645456;1913062.909400046;0.4680731609604391;135144.87916455264;0,2
Spatzenhausen;Landkreis Garmisch-Partenkirchen;4,76736E+15;1,12454E+16;HQ 100;0.001;low;0;0;H;7326;109.29249098713451;800676.7889717475;0.5363647978194026;236175.8164789254;0,25
Spatzenhausen;Landkreis Garmisch-Partenkirchen;4,76776E+15;1,12214E+16;;0.0;very low;0;0;G;7326;111.51451375064272;816955.3277372086;0.6630169144305207;305978.0120062907;0,3
Spatzenhausen;Landkreis Garmisch-Partenkirchen;4,76815E+15;1,12629E+16;;0.0;very low;0;0;A;7326;113.83335669951234;833943.1711806274;0.46033533401220794;66218.79436474596;0,2
Spatzenhausen;Landkreis Garmisch-Partenkirchen;4,76653E+15;1,12082E+16;;0.0;very low;0;0;F;7326;97.10542274474562;711394.3270280064;0.4139927779392393;133098.89676124815;0,2
Mittenwald;Landkreis Garmisch-Partenkirchen;4,75116E+15;1,13029E+16;;0.0;very low;0;0;C;7326;103.98892805440845;761822.8869265963;0.5150520550042917;217054.93798118999;0,2
Mittenwald;Landkreis Garmisch-Partenkirchen;4,7453E+16;1,13143E+16;;0.0;very low;0;0;C;7326;105.94621878092822;776161.9987890802;0.44260650800767487;118329.66647334212;0,2
Farchant;Landkreis Garmisch-Partenkirchen;4,75382E+15;1,10714E+16;;0.0;very low;0;0;H;7326;98.45776144714412;721301.5603617778;0.5317394397770379;188659.33451098975;0,2
Bad Kohlgrub;Landkreis Garmisch-Partenkirchen;4,76543E+16;1,10295E+16;;0.0;very low;0;0;C;7326;113.48913121157216;831421.3752559776;0.4321070361654778;132747.2484210599;0,2
Nürnberg;;4,94316E+15;1,10943E+15;;0.0;very low;0;0;H;4798;112.05984480867554;537663.1353920252;0.6200307353494274;175894.85016249568;0,3
Nürnberg;;4,94298E+16;1,10921E+16;;0.0;very low;0;0;A;4798;114.40139242432298;548897.8808519016;0.5324229385534517;119383.95149326835;0,2
Nürnberg;;4,9421E+16;1,10902E+16;;0.0;very low;0;0;F;4798;106.64606986055192;511687.8431909281;0.4695247607380376;66356.40419387112;0,2
Nürnberg;;4,94314E+15;1,10848E+16;;0.0;very low;0;0;F;4798;174.50895465330976;837293.9644265802;0.43243594924873974;124240.60944964943;0,2
Nürnberg;;4,94253E+15;1,11035E+16;;0.0;very low;0;0;H;4798;119.5452635960671;573578.1747339299;0.5724833928663234;175993.96724538258;0,25
