ort;landkreis;latitude;longitude;GEB_HQ;AEP;flood_risk;Ueberschwemmungstiefe;Schadensfaktor;Energieklasse;Quadratmeterpreise;wohnflaeche;aktueller_immobilienwert;aktuelles_LtV;darlehenbetrag;Risikogewicht
Diedorf;Landkreis Augsburg;4,834E+16;1,0756E+16;;0,0;very low;0,0;0,0;H;4262,0;60,0;255720,0;0,5236;133882,44;0,25
Diedorf;Landkreis Augsburg;4,83578E+15;1,07535E+16;;0,0;very low;0,0;0,0;E;4262,0;122,99;524180,66;0,5285;277005,36;0,25
Horgau;Landkreis Augsburg;4,83971E+15;1,07288E+16;;0,0;very low;0,0;0,0;A;4262,0;60,0;255720,0;0,503;128620,97;0,25
Garching an der Alz;Landkreis Altötting;4,81286E+15;1,25926E+16;;0,0;very low;0,0;0,0;E;3540,0;132,48;468984,0;0,3288;154198,75;0,2
Garching an der Alz;Landkreis Altötting;4,81377E+16;1,25903E+15;;0,0;very low;0,0;0,0;C;3540,0;92,56;327675,33;0,4571;149795,46;0,2
Kirchweidach;Landkreis Altötting;4,80557E+15;1,26639E+16;;0,0;very low;0,0;0,0;H;3540,0;254,56;901130,42;0,1935;174389,43;0,2
Tyrlaching;Landkreis Altötting;4,81187E+16;1,26394E+16;;0,0;very low;0,0;0,0;F;3540,0;248,71;880416,54;0,1123;98856,17;0,2
Unterneukirchen;Landkreis Altötting;4,81643E+15;1,25854E+16;;0,0;very low;0,0;0,0;D;3540,0;60,0;212400,0;0,5684;120729,49;0,25
Neuötting;Landkreis Altötting;4,82325E+16;1,27188E+16;;0,0;very low;0,0;0,0;C;3540,0;219,1;775631,27;0,3163;245313,61;0,2
Neuötting;Landkreis Altötting;4,82328E+14;1,27343E+16;;0,0;very low;0,0;0,0;E;3540,0;73,6;260558,78;0,3962;103223,31;0,2
Reischach;Landkreis Altötting;4,8291E+16;1,26884E+16;;0,0;very low;0,0;0,0;F;3540,0;288,62;1021721,78;0,1726;176331,74;0,2
Altötting;Landkreis Altötting;4,82377E+15;1,2652E+16;;0,0;very low;0,0;0,0;A;3540,0;60,0;212400,0;0,6728;142892,65;0,3
Altötting;Landkreis Altötting;4,82176E+14;1,27013E+16;;0,0;very low;0,0;0,0;D;3540,0;127,87;452653,48;0,1514;68522,18;0,2
Altötting;Landkreis Altötting;4,8212E+14;1,26683E+15;;0,0;very low;0,0;0,0;A;3540,0;120,95;428169,72;0,2526;108167,96;0,2
Altenmünster;Landkreis Augsburg;4,84695E+15;1,05967E+16;;0,0;very low;0,0;0,0;H;4262,0;60,0;255720,0;0,4029;103038,78;0,2
Egling an der Paar;Landkreis Landsberg am Lech;4,81789E+15;1,09615E+16;;0,0;very low;0,0;0,0;H;5089,0;60,0;305340,0;0,2136;65224,91;0,2
Krumbach (Schwaben);Landkreis Günzburg;4,82766E+15;1,0365E+16;;0,0;very low;0,0;0,0;A+;3197,0;322,84;1032124,01;0,082;84623,23;0,2
Krumbach (Schwaben);Landkreis Günzburg;4,82255E+16;1,03855E+16;;0,0;very low;0,0;0,0;D;3197,0;61,58;196867,96;0,4734;93194,07;0,2
Krumbach (Schwaben);Landkreis Günzburg;4,82679E+13;1,03985E+16;;0,0;very low;0,0;0,0;H;3197,0;111,85;357576,79;0,3185;113884,11;0,2
Bobingen;Landkreis Augsburg;4,82584E+15;1,08304E+16;;0,0;very low;0,0;0,0;A;4262,0;60,0;255720,0;0,7355;188073,51;0,3
Bobingen;Landkreis Augsburg;4,82601E+16;1,07517E+15;;0,0;very low;0,0;0,0;C;4262,0;163,19;695497,28;0,1636;113756,52;0,2
Bobingen;Landkreis Augsburg;4,82888E+15;1,0859E+16;;0,0;very low;0,0;0,0;D;4262,0;80,23;341950,37;0,4887;167094,26;0,2
Bobingen;Landkreis Augsburg;4,8252E+15;1,06972E+16;;0,0;very low;0,0;0,0;G;4262,0;77,36;329716,15;0,4096;135055,7;0,2
Ergolding;Landkreis Landshut;4,85899E+15;1,20958E+15;;0,0;very low;0,0;0,0;E;6042,0;216,65;1308977,54;0,0748;97917,8;0,2
Ergolding;Landkreis Landshut;4,85625E+14;1,21781E+14;;0,0;very low;0,0;0,0;A+;6042,0;60,0;362520,0;0,5654;204961,72;0,25
Ergolding;Landkreis Landshut;4,85549E+15;1,21397E+16;;0,0;very low;0,0;0,0;C;6042,0;60,0;362520,0;0,6477;234798,61;0,3
Ergolding;Landkreis Landshut;4,85743E+16;1,21416E+16;;0,0;very low;0,0;0,0;E;6042,0;142,7;862183,92;0,1161;100058,49;0,2
Landshut;;4,86038E+16;1,21135E+15;;0,0;very low;0,0;0,0;D;6042,0;60,0;362520,0;0,485;175817,94;0,2
Landshut;;4,86066E+16;1,21307E+16;;0,0;very low;0,0;0,0;C;6042,0;267,88;1618535,9;0,0877;141966,62;0,2
Landshut;;4,85688E+15;1,21334E+16;;0,0;very low;0,0;0,0;D;6042,0;60,0;362520,0;0,4051;146859,86;0,2
Landshut;;4,85828E+14;1,21518E+15;;0,0;very low;0,0;0,0;G;6042,0;60,0;362520,0;0,2691;97545,99;0,2
Stadtbergen;Landkreis Augsburg;4,83609E+15;1,08335E+15;;0,0;very low;0,0;0,0;C;4262,0;60,0;255720,0;0,5548;141867,85;0,25
Stadtbergen;Landkreis Augsburg;4,83599E+16;1,08433E+16;;0,0;very low;0,0;0,0;A+;4262,0;66,65;284074,57;0,4228;120111,42;0,2
Stadtbergen;Landkreis Augsburg;4,83514E+16;1,08426E+16;;0,0;very low;0,0;0,0;A;4262,0;133,71;569864,89;0,2197;125212,18;0,2
Stadtbergen;Landkreis Augsburg;4,83523E+14;1,08068E+16;;0,0;very low;0,0;0,0;H;4262,0;60,0;255720,0;0,5217;133409,85;0,25
Adelsried;Landkreis Augsburg;4,84113E+15;1,0738E+16;;0,0;very low;0,0;0,0;E;4262,0;60,0;255720,0;0,5616;143624,76;0,25
Gersthofen;Landkreis Augsburg;4,84278E+15;1,08015E+15;;0,0;very low;0,0;0,0;C;4262,0;60,0;255720,0;0,6801;173912,13;0,3
Gersthofen;Landkreis Augsburg;4,84524E+15;1,0871E+16;;0,0;very low;0,0;0,0;D;4262,0;71,64;305321,08;0,3212;98068,43;0,2
Gersthofen;Landkreis Augsburg;4,8433E+15;1,08341E+16;;0,0;very low;0,0;0,0;D;4262,0;86,33;367919,47;0,46;169246,02;0,2
Gersthofen;Landkreis Augsburg;4,84202E+15;1,08724E+14;;0,0;very low;0,0;0,0;D;4262,0;60,0;255720,0;0,4346;111130,64;0,2
Gersthofen;Landkreis Augsburg;4,84339E+15;1,08118E+16;;0,0;very low;0,0;0,0;B;4262,0;130,43;555875,86;0,1554;86385,43;0,2
Gersthofen;Landkreis Augsburg;4,84056E+15;1,08662E+16;;0,0;very low;0,0;0,0;F;4262,0;60,0;255720,0;0,734;187705,97;0,3
Neusäß;Landkreis Augsburg;4,84123E+16;1,08096E+16;;0,0;very low;0,0;0,0;A;4262,0;60,0;255720,0;0,7041;180042,98;0,3
Neusäß;Landkreis Augsburg;4,84004E+14;1,08361E+16;;0,0;very low;0,0;0,0;H;4262,0;60,0;255720,0;0,6327;161799,75;0,3
Neusäß;Landkreis Augsburg;4,84073E+14;1,0807E+16;;0,0;very low;0,0;0,0;D;4262,0;60,0;255720,0;0,5945;152018,55;0,25
Neusäß;Landkreis Augsburg;4,83837E+15;1,07704E+15;;0,0;very low;0,0;0,0;E;4262,0;60,0;255720,0;0,5413;138426,26;0,25
Neusäß;Landkreis Augsburg;4,83882E+15;1,08286E+15;;0,0;very low;0,0;0,0;D;4262,0;60,0;255720,0;0,2639;67481,57;0,2
Neusäß;Landkreis Augsburg;4,84155E+15;1,08026E+16;;0,0;very low;0,0;0,0;A;4262,0;78,69;335371,55;0,1699;56981,24;0,2
Aystetten;Landkreis Augsburg;4,84047E+16;1,07625E+15;;0,0;very low;0,0;0,0;D;4262,0;77,32;329527,38;0,3208;105721,53;0,2
Hilgertshausen-Tandern;Landkreis Dachau;4,84302E+15;1,133E+16;;0,0;very low;0,0;0,0;E;6456,0;60,0;387360,0;0,2706;104830,14;0,2
Rimpar;Landkreis Würzburg;4,98465E+15;9,9188E+14;;0,0;very low;0,0;0,0;F;3022,0;60,0;181320,0;0,4225;76600,86;0,2
Rimpar;Landkreis Würzburg;4,9895E+16;9,96054E+15;;0,0;very low;0,0;0,0;B;3022,0;70,23;212241,87;0,3493;74126,14;0,2
Bergtheim;Landkreis Würzburg;4,98711E+15;1,00883E+16;;0,0;very low;0,0;0,0;E;3022,0;102,15;308695,28;0,5104;157550,21;0,25
Oberpleichfeld;Landkreis Würzburg;4,99062E+15;1,00449E+16;;0,0;very low;0,0;0,0;C;3022,0;81,02;244837,88;0,3411;83507,43;0,2
Röttingen;Landkreis Würzburg;4,95141E+15;9,98837E+15;;0,0;very low;0,0;0,0;H;3022,0;114,6;346306,5;0,4455;154289,8;0,2
Tauberrettersheim;Landkreis Würzburg;4,94901E+15;9,96899E+15;;0,0;very low;0,0;0,0;A;3022,0;83,01;250857,94;0,4779;119890,67;0,2
Sommerhausen;Landkreis Würzburg;4,97229E+15;9,99189E+15;;0,0;very low;0,0;0,0;E;3022,0;129,49;391322,85;0,2068;80926,6;0,2
Winterhausen;Landkreis Würzburg;4,97016E+15;1,00355E+16;;0,0;very low;0,0;0,0;F;3022,0;78,56;237419,19;0,5072;120420,24;0,25
Holzkirchen;Landkreis Würzburg;4,98004E+15;9,7164E+15;;0,0;very low;0,0;0,0;G;3022,0;101,65;307195,57;0,5024;154343,31;0,25
Uettingen;Landkreis Würzburg;4,98009E+15;9,7399E+15;;0,0;very low;0,0;0,0;C;3022,0;114,18;345054,29;0,358;123546,33;0,2
Unterwössen;Landkreis Traunstein;4,77241E+16;1,24463E+16;;0,0;very low;0,0;0,0;A;4078,0;60,0;244680,0;0,6111;149518,36;0,3
Schnaitsee;Landkreis Traunstein;4,81075E+15;1,24E+16;;0,0;very low;0,0;0,0;E;4078,0;72,72;296551,62;0,2327;69015,34;0,2
Traunreut;Landkreis Traunstein;4,79613E+15;1,26014E+14;;0,0;very low;0,0;0,0;D;4078,0;64,73;263957,26;0,5864;154792,49;0,25
Traunreut;Landkreis Traunstein;4,79328E+16;1,25892E+16;;0,0;very low;0,0;0,0;G;4078,0;60,0;244680,0;0,3202;78345,17;0,2
Traunreut;Landkreis Traunstein;4,79621E+15;1,25391E+15;;0,0;very low;0,0;0,0;H;4078,0;60,0;244680,0;0,3115;76220,21;0,2
Traunreut;Landkreis Traunstein;4,79326E+15;1,25884E+16;;0,0;very low;0,0;0,0;F;4078,0;60,0;244680,0;0,7277;178059,46;0,3
Nußdorf;Landkreis Traunstein;4,7909E+15;1,25728E+16;;0,0;very low;0,0;0,0;G;4078,0;110,1;448982,45;0,2517;113013,19;0,2
Kirchanschöring;Landkreis Traunstein;4,79571E+15;1,26722E+16;;0,0;very low;0,0;0,0;C;4078,0;91,45;372947,68;0,2861;106703,04;0,2
Kirchanschöring;Landkreis Traunstein;4,79524E+15;1,27497E+16;;0,0;very low;0,0;0,0;C;4078,0;60,0;244680,0;0,6904;168934,69;0,3
Waging am See;Landkreis Traunstein;4,79437E+15;1,2683E+16;;0,0;very low;0,0;0,0;C;4078,0;60,0;244680,0;0,6258;153132,74;0,3
Waging am See;Landkreis Traunstein;4,79363E+15;1,27702E+16;;0,0;very low;0,0;0,0;C;4078,0;60,0;244680,0;0,2645;64729,8;0,2
Taching am See;Landkreis Traunstein;4,7968E+15;1,27277E+15;;0,0;very low;0,0;0,0;B;4078,0;77,26;315062,26;0,3652;115057,78;0,2
Grassau;Landkreis Traunstein;4,77771E+16;1,24428E+15;;0,0;very low;0,0;0,0;E;4078,0;60,0;244680,0;0,4875;119285,14;0,2
Grassau;Landkreis Traunstein;4,7796E+15;1,24461E+15;;0,0;very low;0,0;0,0;E;4078,0;60,0;244680,0;0,5362;131208,04;0,25
Staudach-Egerndach;Landkreis Traunstein;4,77889E+15;1,25153E+15;;0,0;very low;0,0;0,0;A;4078,0;70,18;286197,02;0,2467;70603,97;0,2
Staudach-Egerndach;Landkreis Traunstein;4,77898E+15;1,24984E+16;;0,0;very low;0,0;0,0;H;4078,0;786,43;3207049,29;0,1468;470658,32;0,2
Palling;Landkreis Traunstein;4,79849E+14;1,26278E+16;;0,0;very low;0,0;0,0;E;4078,0;60,0;244680,0;0,7273;177963,14;0,3
Fridolfing;Landkreis Traunstein;4,79724E+15;1,28082E+16;;0,0;very low;0,0;0,0;E;4078,0;60,0;244680,0;0,6473;158382,63;0,3
Saaldorf-Surheim;Landkreis Berchtesgadener Land;4,7889E+16;1,2957E+15;;0,0;very low;0,0;0,0;D;5940,0;60,0;356400,0;0,661;235572,08;0,3
Freilassing;Landkreis Berchtesgadener Land;4,78441E+16;1,29419E+16;;0,0;very low;0,0;0,0;F;5940,0;60,0;356400,0;0,4547;162051,84;0,2
Freilassing;Landkreis Berchtesgadener Land;4,78269E+16;1,29692E+16;;0,0;very low;0,0;0,0;D;5940,0;60,0;356400,0;0,5577;198775,6;0,25
Freilassing;Landkreis Berchtesgadener Land;4,78264E+15;1,29743E+16;;0,0;very low;0,0;0,0;E;5940,0;60,0;356400,0;0,209;74497,28;0,2
Freilassing;Landkreis Berchtesgadener Land;4,78602E+14;1,29938E+16;;0,0;very low;0,0;0,0;H;5940,0;69,89;415121,42;0,2803;116368,45;0,2
Piding;Landkreis Berchtesgadener Land;4,77835E+15;1,29061E+16;;0,0;very low;0,0;0,0;E;5940,0;107,4;637927,76;0,2797;178411,35;0,2
Bischofswiesen;Landkreis Berchtesgadener Land;4,76694E+15;1,2948E+16;;0,0;very low;0,0;0,0;E;5940,0;60,0;356400,0;0,291;103725,19;0,2
Bischofswiesen;Landkreis Berchtesgadener Land;4,76839E+15;1,29226E+16;;0,0;very low;0,0;0,0;E;5940,0;60,0;356400,0;0,4029;143593,27;0,2
Teisendorf;Landkreis Berchtesgadener Land;4,78789E+15;1,28562E+16;;0,0;very low;0,0;0,0;G;5940,0;71,48;424585,22;0,4106;174333,34;0,2
Teisendorf;Landkreis Berchtesgadener Land;4,78465E+15;1,28716E+16;;0,0;very low;0,0;0,0;D;5940,0;60,0;356400,0;0,4517;161002,2;0,2
Laufen;Landkreis Berchtesgadener Land;4,79175E+13;1,28545E+15;;0,0;very low;0,0;0,0;C;5940,0;99,84;593070,78;0,3813;226156,78;0,2
Laufen;Landkreis Berchtesgadener Land;4,79222E+15;1,29227E+16;;0,0;very low;0,0;0,0;E;5940,0;71,76;426269,32;0,4025;171565,54;0,2
Bayerisch Gmain;Landkreis Berchtesgadener Land;4,7694E+16;1,28957E+16;;0,0;very low;0,0;0,0;G;5940,0;60,0;356400,0;0,5182;184693,52;0,25
Samerberg;Landkreis Rosenheim;4,77443E+15;1,22304E+16;;0,0;very low;0,0;0,0;F;5831,0;66,88;389988,46;0,4571;178246,12;0,2
Wasserburg am Inn;Landkreis Rosenheim;4,80588E+15;1,21905E+16;;0,0;very low;0,0;0,0;E;5831,0;60,0;349860,0;0,3206;112179,19;0,2
Wasserburg am Inn;Landkreis Rosenheim;4,8047E+15;1,22134E+15;;0,0;very low;0,0;0,0;B;5831,0;60,0;349860,0;0,3709;129775,29;0,2
Wasserburg am Inn;Landkreis Rosenheim;4,8033E+15;1,21891E+16;;0,0;very low;0,0;0,0;G;5831,0;95,61;557509,88;0,6003;334685,29;0,3
Oberaudorf;Landkreis Rosenheim;4,7635E+15;1,21931E+16;;0,0;very low;0,0;0,0;D;5831,0;60,0;349860,0;0,7087;247931,64;0,3
Flintsbach am Inn;Landkreis Rosenheim;4,77318E+15;1,21322E+16;;0,0;very low;0,0;0,0;G;5831,0;60,0;349860,0;0,3589;125553,52;0,2
Edling;Landkreis Rosenheim;4,80635E+15;1,21315E+15;;0,0;very low;0,0;0,0;E;5831,0;60,0;349860,0;0,7354;257274,86;0,3
Maitenbeth;Landkreis Mühldorf am Inn;4,81557E+15;1,20825E+16;;0,0;very low;0,0;0,0;C;4119,0;232,2;956429,41;0,295;282192,63;0,2
Bad Endorf;Landkreis Rosenheim;4,79236E+15;1,23168E+16;;0,0;very low;0,0;0,0;D;5831,0;60,0;349860,0;0,4819;168585,88;0,2
Bad Endorf;Landkreis Rosenheim;4,7925E+15;1,22777E+15;;0,0;very low;0,0;0,0;C;5831,0;60,0;349860,0;0,5224;182763,17;0,25
Söchtenau;Landkreis Rosenheim;4,79297E+16;1,22248E+16;;0,0;very low;0,0;0,0;G;5831,0;417,95;2437042,17;0,1267;308809,55;0,2
Nußdorf am Inn;Landkreis Rosenheim;4,77441E+14;1,21621E+16;;0,0;very low;0,0;0,0;B;5831,0;71,7;418094,66;0,3529;147533,12;0,2
Rott am Inn;Landkreis Rosenheim;4,79641E+16;1,21337E+16;;0,0;very low;0,0;0,0;C;5831,0;108,86;634737,74;0,406;257734,9;0,2
Rosenheim;;4,78258E+15;1,20844E+15;;0,0;very low;0,0;0,0;E;6179,0;60,0;370740,0;0,4856;180014,67;0,2
Rosenheim;;4,78355E+14;1,21303E+16;;0,0;very low;0,0;0,0;G;6179,0;60,0;370740,0;0,5848;216813,88;0,25
Rosenheim;;4,78164E+15;1,2095E+15;;0,0;very low;0,0;0,0;H;6179,0;77,69;480059,69;0,5092;244469,38;0,25
Rosenheim;;4,78211E+15;1,21081E+16;;0,0;very low;0,0;0,0;F;6179,0;60,0;370740,0;0,3662;135761,79;0,2
Rosenheim;;4,78292E+15;1,20929E+16;;0,0;very low;0,0;0,0;H;6179,0;78,85;487200,99;0,5735;279387,41;0,25
Rosenheim;;4,78099E+15;1,20225E+13;;0,0;very low;0,0;0,0;E;6179,0;74,03;457435,99;0,3366;153972,23;0,2
Rosenheim;;4,78258E+15;1,21033E+16;;0,0;very low;0,0;0,0;A;6179,0;102,47;633147,57;0,1543;97722,32;0,2
Tuntenhausen;Landkreis Rosenheim;4,79538E+15;1,20192E+16;;0,0;very low;0,0;0,0;A;5831,0;60,0;349860,0;0,4445;155511,08;0,2
Tuntenhausen;Landkreis Rosenheim;4,79489E+15;1,19891E+16;;0,0;very low;0,0;0,0;G;5831,0;60,0;349860,0;0,6719;235083,08;0,3
Bernau am Chiemsee;Landkreis Rosenheim;4,77973E+15;1,23781E+16;;0,0;very low;0,0;0,0;C;5831,0;60,0;349860,0;0,4689;164037,2;0,2
Bernau am Chiemsee;Landkreis Rosenheim;4,78178E+16;1,2379E+16;;0,0;very low;0,0;0,0;H;5831,0;65,28;380628,2;0,5647;214936,43;0,25
Babensham;Landkreis Rosenheim;4,80761E+15;1,22229E+16;;0,0;very low;0,0;0,0;F;5831,0;60,0;349860,0;0,534;186831,06;0,25
Kolbermoor;Landkreis Rosenheim;4,78429E+15;1,20412E+15;;0,0;very low;0,0;0,0;E;5831,0;84,07;490240,26;0,4113;201653,57;0,2
Kolbermoor;Landkreis Rosenheim;4,78621E+15;1,20742E+16;;0,0;very low;0,0;0,0;B;5831,0;60,0;349860,0;0,4844;169485,04;0,2
Kolbermoor;Landkreis Rosenheim;4,78654E+15;1,20682E+16;;0,0;very low;0,0;0,0;A+;5831,0;60,0;349860,0;0,5235;183166,78;0,25
Kolbermoor;Landkreis Rosenheim;4,78357E+14;1,20381E+16;;0,0;very low;0,0;0,0;C;5831,0;70,47;410910,24;0,4423;181759,89;0,2
Kolbermoor;Landkreis Rosenheim;4,78482E+15;1,20436E+15;;0,0;very low;0,0;0,0;F;5831,0;60,0;349860,0;0,6722;235172,79;0,3
Neubeuern;Landkreis Rosenheim;4,77649E+15;1,21434E+15;;0,0;very low;0,0;0,0;G;5831,0;60,0;349860,0;0,3263;114175,1;0,2
Bad Feilnbach;Landkreis Rosenheim;4,77534E+15;1,20101E+16;;0,0;very low;0,0;0,0;H;5831,0;60,0;349860,0;0,5299;185395,75;0,25
Bad Feilnbach;Landkreis Rosenheim;4,77525E+15;1,2024E+16;;0,0;very low;0,0;0,0;G;5831,0;60,0;349860,0;0,4732;165566,54;0,2
Eggstätt;Landkreis Rosenheim;4,79434E+15;1,23564E+14;;0,0;very low;0,0;0,0;E;5831,0;60,0;349860,0;0,6565;229687,15;0,3
Griesstätt;Landkreis Rosenheim;4,79798E+16;1,217E+16;;0,0;very low;0,0;0,0;F;5831,0;97,18;566674,88;0,1927;109205,66;0,2
Kiefersfelden;Landkreis Rosenheim;4,76178E+15;1,2073E+15;;0,0;very low;0,0;0,0;H;5831,0;60,0;349860,0;0,5427;189874,16;0,25
Kiefersfelden;Landkreis Rosenheim;4,76237E+15;1,20913E+16;;0,0;very low;0,0;0,0;D;5831,0;80,12;467181,54;0,4907;229223,76;0,2
Pfaffing;Landkreis Rosenheim;4,80495E+15;1,21318E+15;;0,0;very low;0,0;0,0;A;5831,0;60,0;349860,0;0,4711;164810,43;0,2
Mitterskirchen;Landkreis Rottal-Inn;4,8356E+14;1,27452E+15;;0,0;very low;0,0;0,0;F;2273,0;60,0;136380,0;0,4994;68108,78;0,2
Julbach;Landkreis Rottal-Inn;4,82484E+15;1,29095E+16;;0,0;very low;0,0;0,0;D;2273,0;128,94;293089,02;0,5172;151595,5;0,25
Massing;Landkreis Rottal-Inn;4,83953E+14;1,26467E+15;;0,0;very low;0,0;0,0;D;2273,0;163,86;372443,09;0,4172;155365,91;0,2
Kirchdorf am Inn;Landkreis Rottal-Inn;4,82692E+15;1,29635E+15;;0,0;very low;0,0;0,0;G;2273,0;718,24;1632566,8;0,1019;166439,26;0,2
Pfarrkirchen;Landkreis Rottal-Inn;4,84628E+15;1,2985E+15;;0,0;very low;0,0;0,0;E;2273,0;60,0;136380,0;0,4041;55113,36;0,2
Pfarrkirchen;Landkreis Rottal-Inn;4,84243E+15;1,29326E+16;;0,0;very low;0,0;0,0;D;2273,0;154,56;351323,26;0,483;169688,8;0,2
Pfarrkirchen;Landkreis Rottal-Inn;4,84616E+16;1,29271E+16;;0,0;very low;0,0;0,0;C;2273,0;142,62;324177,42;0,5828;188918,86;0,25
Hebertsfelden;Landkreis Rottal-Inn;4,84131E+15;1,28129E+16;;0,0;very low;0,0;0,0;A+;2273,0;660,68;1501736,6;0,1576;236669,74;0,2
Wittibreut;Landkreis Rottal-Inn;4,83349E+15;1,29784E+16;;0,0;very low;0,0;0,0;F;2273,0;459,08;1043497,63;0,1278;133348,37;0,2
Gangkofen;Landkreis Rottal-Inn;4,84309E+15;1,25132E+15;;0,0;very low;0,0;0,0;H;2273,0;136,44;310125,71;0,3431;106396,37;0,2
Gangkofen;Landkreis Rottal-Inn;4,84788E+14;1,24931E+14;;0,0;very low;0,0;0,0;H;2273,0;344,0;781917,46;0,4329;338512,12;0,2
Marklkofen;Landkreis Dingolfing-Landau;4,85802E+15;1,25289E+16;;0,0;very low;0,0;0,0;G;2717,0;885,09;2404790,77;0,0903;217069,48;0,2
Loiching;Landkreis Dingolfing-Landau;4,85711E+14;1,24315E+16;;0,0;very low;0,0;0,0;G;2717,0;174,68;474599,9;0,5436;258008,38;0,25
Mengkofen;Landkreis Dingolfing-Landau;4,87398E+15;1,24148E+16;;0,0;very low;0,0;0,0;E;2717,0;158,62;430976,45;0,3922;169012,21;0,2
Mengkofen;Landkreis Dingolfing-Landau;4,87494E+16;1,24624E+15;;0,0;very low;0,0;0,0;C;2717,0;60,0;163020,0;0,5063;82544,05;0,25
Moosthenning;Landkreis Dingolfing-Landau;4,86541E+15;1,244E+16;;0,0;very low;0,0;0,0;H;2717,0;133,42;362509,14;0,4504;163282,45;0,2
Niederviehbach;Landkreis Dingolfing-Landau;4,85798E+15;1,23628E+16;;0,0;very low;0,0;0,0;F;2717,0;60,75;165045,2;0,3651;60265,59;0,2
Frontenhausen;Landkreis Dingolfing-Landau;4,85193E+15;1,252E+16;;0,0;very low;0,0;0,0;G;2717,0;147,86;401733,44;0,3589;144165,22;0,2
Gottfrieding;Landkreis Dingolfing-Landau;4,8622E+15;1,25256E+15;;0,0;very low;0,0;0,0;D;2717,0;92,24;250608,03;0,3472;87020,79;0,2
Dingolfing;Landkreis Dingolfing-Landau;4,86485E+14;1,25165E+16;;0,0;very low;0,0;0,0;D;2717,0;65,28;177354,56;0,4209;74655,41;0,2
Dingolfing;Landkreis Dingolfing-Landau;4,86592E+15;1,25009E+16;;0,0;very low;0,0;0,0;A+;2717,0;60,0;163020,0;0,4807;78360,49;0,2
Dingolfing;Landkreis Dingolfing-Landau;4,86091E+16;1,24604E+16;;0,0;very low;0,0;0,0;B;2717,0;65,25;177277,64;0,5519;97844,34;0,25
Dingolfing;Landkreis Dingolfing-Landau;4,86122E+15;1,2459E+15;;0,0;very low;0,0;0,0;E;2717,0;92,86;252293,6;0,4046;102085,37;0,2
Dingolfing;Landkreis Dingolfing-Landau;4,86197E+15;1,24866E+16;;0,0;very low;0,0;0,0;D;2717,0;103,51;281241,14;0,462;129937,13;0,2
Ampfing;Landkreis Mühldorf am Inn;4,82684E+15;1,24345E+16;;0,0;very low;0,0;0,0;F;4119,0;60,0;247140,0;0,4667;115329,3;0,2
Ampfing;Landkreis Mühldorf am Inn;4,82922E+15;1,24267E+16;;0,0;very low;0,0;0,0;H;4119,0;169,12;696610,02;0,4314;300532,77;0,2
Zangberg;Landkreis Mühldorf am Inn;4,82157E+14;1,24394E+15;;0,0;very low;0,0;0,0;B;4119,0;60,0;247140,0;0,4529;111930,51;0,2
Zangberg;Landkreis Mühldorf am Inn;4,82817E+15;1,23737E+16;;0,0;very low;0,0;0,0;C;4119,0;132,37;545239,51;0,3014;164339,55;0,2
Kraiburg;Landkreis Mühldorf am Inn;4,81563E+15;1,24687E+16;;0,0;very low;0,0;0,0;H;4119,0;91,1;375252,59;0,2682;100659,39;0,2
Obertaufkirchen;Landkreis Mühldorf am Inn;4,82368E+16;1,2288E+16;;0,0;very low;0,0;0,0;G;4119,0;92,6;381402,54;0,2183;83250,51;0,2
Obertaufkirchen;Landkreis Mühldorf am Inn;4,82573E+14;1,22336E+16;;0,0;very low;0,0;0,0;B;4119,0;67,0;275952,68;0,5001;138011,77;0,25
Schwindegg;Landkreis Mühldorf am Inn;4,82774E+15;1,22499E+16;;0,0;very low;0,0;0,0;A;4119,0;60,0;247140,0;0,6376;157569,16;0,3
Schwindegg;Landkreis Mühldorf am Inn;4,8229E+15;1,22619E+16;;0,0;very low;0,0;0,0;A+;4119,0;92,08;379296,11;0,4197;159203,12;0,2
Waldkraiburg;Landkreis Mühldorf am Inn;4,82058E+15;1,24179E+16;;0,0;very low;0,0;0,0;E;4119,0;81,67;336394,54;0,4291;144358,9;0,2
Waldkraiburg;Landkreis Mühldorf am Inn;4,81981E+16;1,24143E+16;;0,0;very low;0,0;0,0;D;4119,0;60,0;247140,0;0,5129;126761,77;0,25
Waldkraiburg;Landkreis Mühldorf am Inn;4,82075E+15;1,23984E+14;;0,0;very low;0,0;0,0;C;4119,0;60,0;247140,0;0,5349;132190,64;0,25
Waldkraiburg;Landkreis Mühldorf am Inn;4,81872E+15;1,23798E+16;;0,0;very low;0,0;0,0;F;4119,0;63,08;259836,89;0,6411;166585,27;0,3
Waldkraiburg;Landkreis Mühldorf am Inn;4,82061E+15;1,24092E+16;;0,0;very low;0,0;0,0;A;4119,0;60,0;247140,0;0,4267;105455,13;0,2
Waldkraiburg;Landkreis Mühldorf am Inn;4,81859E+15;1,23953E+16;;0,0;very low;0,0;0,0;G;4119,0;60,0;247140,0;0,4163;102880,73;0,2
Erharting;Landkreis Mühldorf am Inn;4,82483E+15;1,25733E+15;;0,0;very low;0,0;0,0;C;4119,0;114,58;471936,04;0,2704;127606,89;0,2
Erharting;Landkreis Mühldorf am Inn;4,82717E+15;1,26034E+16;;0,0;very low;0,0;0,0;F;4119,0;71,99;296534,39;0,105;31136,95;0,2
